wallet_age_days,total_transactions,unique_active_days,transaction_frequency,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidation_usd,average_transaction_value_usd,net_deposit_usd,liquidation_count,min_health_factor_proxy,mean_health_factor_proxy,repay_to_borrow_ratio,borrow_to_deposit_ratio
0.0016087962962962963,4,1,4.0,1.5073242050250017e+21,7.380253561825902e+20,7.380253561825902e+20,1.520678661300002e+21,0.0,1.126013394672546e+21,-1.335445627500023e+19,0,-1.3354456275000231e+25,7.503234884437509e+26,1.0,0.48962615588751107
0.054594907407407404,4,1,4.0,2.6112589171173402e+20,2602967.788219515,2616377.4015531503,0.0,0.0,6.528147292793481e+19,2.6112589171173402e+20,0,-1.9473036636800092e+16,9.79556651702738e+25,1.0051516631874278,9.968248537732221e-15
2.7753819444444443,2,2,1.0,2.2961814875215222e+18,0.0,0.0,0.0,0.0,1.1480907437607611e+18,2.2961814875215222e+18,0,1.1725579723009603e+24,1.7343697299112415e+24,0.0,0.0
62.002939814814816,231,31,7.451612903225806,1.8386338103210845e+22,4.965173744632387e+21,9.351319572950626e+20,3.8149813393370545e+21,0.0,1.2165205690249069e+20,1.457135676387379e+22,2,-1437360512205.72,4337972891882.8535,0.18833821440911092,0.2700469074788366
1.1574074074074073e-05,1,1,1.0,0.0,0.0,0.0,9.901298877476563e+18,0.0,9.901298877476563e+18,-9.901298877476563e+18,0,-9.901298877476563e+24,-9.901298877476563e+24,0.0,0.0
1.1574074074074073e-05,1,1,1.0,2.0424043145808832e+17,0.0,0.0,0.0,0.0,2.0424043145808832e+17,2.0424043145808832e+17,0,2.0424043145808834e+23,2.0424043145808834e+23,0.0,0.0
6.094270833333334,2,2,1.0,2435337.781859825,0.0,0.0,0.0,0.0,1217668.8909299124,2435337.781859825,0,1135742018319.0012,1785539900089.413,0.0,0.0
30.192592592592593,36,12,3.0,8.672151626282624e+22,18149001627.910835,18188824774.686096,8.28358750569956e+22,0.0,4.709927536662727e+21,3.8856412058306436e+21,0,-725058527076310.0,5.813493916723421e+26,1.0021942334675875,2.0927910869208969e-13
132.77489583333335,30,18,1.6666666666666667,3.7584671136086753e+21,1.419946916528213e+21,0.0,2.1762171066894005e+21,0.0,2.4515437122754295e+20,1.5822500069192748e+21,0,-0.4977644422025782,4.0958198201106845e+26,0.0,0.37779947877869213
20.828773148148148,19,9,2.111111111111111,2.45109077740698e+21,2.3487368202867216e+21,0.0,1.090721667688074e+21,0.0,3.10028908704304e+20,1.360369109718906e+21,0,-0.420808198701105,1.5507065191473727e+25,0.0,0.9582414661816242
0.020358796296296295,2,1,2.0,14143677.216766179,0.0,0.0,14130603.586076489,0.0,14137140.401421335,13073.63068968989,0,13073630689.68989,7078375423727.935,0.0,0.0
1.1574074074074073e-05,2,1,2.0,2.066851083836642e+16,4676133673838557.0,0.0,0.0,0.0,1.2672322256102488e+16,2.066851083836642e+16,0,-1.0,1.21,0.0,0.22624434389140274
1.1574074074074073e-05,1,1,1.0,2.0245672002376752e+17,0.0,0.0,0.0,0.0,2.0245672002376752e+17,2.0245672002376752e+17,0,2.0245672002376753e+23,2.0245672002376753e+23,0.0,0.0
57.141921296296296,54,21,2.5714285714285716,1.6622293870576693e+21,3.8497900537521604e+21,1.709073425633666e+21,7.298883218616618e+20,0.0,1.4724039237602145e+20,9.323410651960076e+20,0,-1.0000000000003897,924125499033.6516,0.44393938416665973,2.3160401829778237
0.0008449074074074074,4,1,4.0,1.0230571110800009e+20,2.498479710580002e+19,2.498479710580002e+19,1.0230571110800009e+20,0.0,6.364525410690005e+19,0.0,0,0.0,5.115285555400004e+25,1.0,0.24421703182752486
22.195243055555554,72,11,6.545454545454546,260583128623810.8,0.0,0.0,0.0,0.0,3619210119775.15,260583128623810.8,0,1.005341832600001e+19,1.3871129801842762e+20,0.0,0.0
5.458946759259259,2,2,1.0,2259609.8782034474,0.0,0.0,0.0,0.0,1129804.9391017237,2259609.8782034474,0,1103262991600.002,1681436434901.7249,0.0,0.0
53.29347222222222,22,8,2.75,2.8720331146862185e+22,1121551.4727063226,1121345.368530205,3.4550149630414836e+22,0.0,2.875930944421683e+21,-5.829818483552652e+21,0,-2.8285785203795816e+19,4.5506451348594595e+22,0.9998162329753622,3.905078485938198e-17
14.213564814814815,5,2,2.5,0.0,79004124.43596895,158723292.12505054,2.038323035119535e+20,0.0,4.0766460702438244e+19,-2.038323035119535e+20,0,-1.0000000000000124,511375894707.326,2.009050707899309,79004124435968.95
1.1574074074074073e-05,1,1,1.0,1.2660839226404059e+17,0.0,0.0,0.0,0.0,1.2660839226404059e+17,1.2660839226404059e+17,0,1.266083922640406e+23,1.266083922640406e+23,0.0,0.0
0.0014467592592592592,2,1,2.0,9.012925262863052e+20,498740594.39622635,0.0,0.0,0.0,4.50646263143402e+20,9.012925262863052e+20,0,1807136889221.7532,4.506462631431535e+26,0.0,5.533615112190513e-13
23.079479166666665,32,6,5.333333333333333,4.6710787684152525e+19,234878214.2990087,235262231.00104672,332415506.10710144,0.0,1.4597121151548462e+18,4.671078768382011e+19,0,-2381882481854135.0,-149658228013518.94,1.0016349609229749,5.028350536223035e-12
9.534189814814814,45,5,9.0,1.1472342231228868e+23,54445837409.09295,54503631299.33801,9.969631662068289e+22,0.0,4.764883087401789e+21,1.5027105691605794e+22,0,-5608044074550763.0,3.670503596716871e+26,1.0010614932746982,4.745834487127302e-13
20.678136574074074,2,2,1.0,1.586084926828216e+18,0.0,0.0,0.0,0.0,7.93042463414108e+17,1.586084926828216e+18,0,1.5860849268133318e+24,1.586084926820774e+24,0.0,0.0
9.698622685185185,2,2,1.0,1.8124286535486912e+18,0.0,0.0,0.0,0.0,9.062143267743456e+17,1.8124286535486912e+18,0,9916956731.491056,9.062143267743506e+23,0.0,0.0
1.1574074074074073e-05,1,1,1.0,1.5659901853326884e+18,0.0,0.0,0.0,0.0,1.5659901853326884e+18,1.5659901853326884e+18,0,1.5659901853326884e+24,1.5659901853326884e+24,0.0,0.0
1.1574074074074073e-05,1,1,1.0,1133785.1305503868,0.0,0.0,0.0,0.0,1133785.1305503868,1133785.1305503868,0,1133785130550.387,1133785130550.387,0.0,0.0
1.1574074074074073e-05,1,1,1.0,566640822.6639781,0.0,0.0,0.0,0.0,566640822.6639781,566640822.6639781,0,566640822663978.1,566640822663978.1,0.0,0.0
68.25822916666667,6,5,1.2,1.1963032316799445e+21,0.0,0.0,3.2360395233508616e+20,0.0,2.533178640025051e+20,8.726992793448583e+20,0,2.2058855888190487e+25,7.759360530995455e+26,0.0,0.0
1.1574074074074073e-05,1,1,1.0,23605.146373711013,0.0,0.0,0.0,0.0,23605.146373711013,23605.146373711013,0,23605146373.711014,23605146373.711014,0.0,0.0
1.1574074074074073e-05,1,1,1.0,0.0,0.0,0.0,2068000922847.3718,0.0,2068000922847.3718,-2068000922847.3718,0,-2.068000922847372e+18,-2.068000922847372e+18,0.0,0.0
6.116909722222222,2,2,1.0,1.157956333789602e+18,0.0,0.0,0.0,0.0,5.78978166894801e+17,1.157956333789602e+18,0,9521322337.541378,5.789781668948058e+23,0.0,0.0
1.1574074074074073e-05,1,1,1.0,1.10570237623672e+18,0.0,0.0,0.0,0.0,1.10570237623672e+18,1.10570237623672e+18,0,1.1057023762367201e+24,1.1057023762367201e+24,0.0,0.0
1.1574074074074073e-05,1,1,1.0,1.1886507952922616e+18,0.0,0.0,0.0,0.0,1.1886507952922616e+18,1.1886507952922616e+18,0,1.1886507952922617e+24,1.1886507952922617e+24,0.0,0.0
5.458506944444444,2,2,1.0,2259609.8782034474,0.0,0.0,0.0,0.0,1129804.9391017237,2259609.8782034474,0,1103262991600.002,1681436434901.7249,0.0,0.0
0.0008680555555555555,2,1,2.0,15189578.905507386,0.0,0.0,0.0,0.0,7594789.452753693,15189578.905507386,0,10126386274602.346,12657982590054.867,0.0,0.0
1.1574074074074073e-05,1,1,1.0,5129981.410556754,0.0,0.0,0.0,0.0,5129981.410556754,5129981.410556754,0,5129981410556.754,5129981410556.754,0.0,0.0
1.014386574074074,2,2,1.0,3.1033054982620954e+18,0.0,0.0,0.0,0.0,1.5516527491310477e+18,3.1033054982620954e+18,0,1.60699516205007e+24,2.3551503301560825e+24,0.0,0.0
1.1574074074074073e-05,1,1,1.0,0.0,0.0,0.0,1015376097.255415,0.0,1015376097.255415,-1015376097.255415,0,-1015376097255415.0,-1015376097255415.0,0.0,0.0
1.1574074074074073e-05,1,1,1.0,2.6044090290244564e+16,0.0,0.0,0.0,0.0,2.6044090290244564e+16,2.6044090290244564e+16,0,2.6044090290244566e+22,2.6044090290244566e+22,0.0,0.0
21.026828703703703,44,16,2.75,7.438978731874705e+24,5.816299443463209e+24,5.472177717614791e+24,7.001681424629034e+24,0.0,5.847531208541304e+23,4.372973072456718e+23,0,-0.7713182231541452,3.2857003565459195e+27,0.9408349365101606,0.7818680027328748
1.1574074074074073e-05,1,1,1.0,1.422024974218183e+17,0.0,0.0,0.0,0.0,1.422024974218183e+17,1.422024974218183e+17,0,1.4220249742181832e+23,1.4220249742181832e+23,0.0,0.0
1.1574074074074073e-05,2,1,2.0,3.2239917783138004e+16,4713438272388597.0,0.0,0.0,0.0,1.84766780277633e+16,3.2239917783138004e+16,0,5.840000000000001,1.6119958891569003e+22,0.0,0.14619883040935672
3.760428240740741,10,2,5.0,101419673.61600111,57242858.10787878,56953406.24693982,101035881.65764046,0.0,31665181.96284602,383791.9583606571,0,0.2535677705983543,5941105289475.803,0.9949434414963269,0.5644157200171361
1.1574074074074073e-05,1,1,1.0,1.6209142428199926e+17,0.0,0.0,0.0,0.0,1.6209142428199926e+17,1.6209142428199926e+17,0,1.6209142428199926e+23,1.6209142428199926e+23,0.0,0.0
1.1574074074074073e-05,1,1,1.0,1862989.298047552,0.0,0.0,0.0,0.0,1862989.298047552,1862989.298047552,0,1862989298047.552,1862989298047.552,0.0,0.0
1.1574074074074073e-05,1,1,1.0,2.045908664031135e+17,0.0,0.0,0.0,0.0,2.045908664031135e+17,2.045908664031135e+17,0,2.0459086640311353e+23,2.0459086640311353e+23,0.0,0.0
20.26417824074074,30,9,3.3333333333333335,8.179004375676156e+19,6.852293627181608e+19,3.386308266868168e+18,11659678.779087674,0.0,5.123309609848582e+18,8.17900437567499e+19,0,-0.7356443519301344,3.877946353672513e+23,0.04941861004664767,0.8377906787236717
1.1574074074074073e-05,1,1,1.0,1886450.9259060726,0.0,0.0,0.0,0.0,1886450.9259060726,1886450.9259060726,0,1886450925906.0728,1886450925906.0728,0.0,0.0
1.3520949074074073,13,3,4.333333333333333,6.465885046937105e+20,1568676366.2421105,1571611093.3811846,4252486168.474447,0.0,4.973757728470026e+19,6.46588504689458e+20,0,-220323210318888.75,9.94751545674517e+25,1.001870830212164,2.426081433330142e-12
1.1574074074074073e-05,1,1,1.0,7201520.673920151,0.0,0.0,0.0,0.0,7201520.673920151,7201520.673920151,0,7201520673920.151,7201520673920.151,0.0,0.0
1.1574074074074073e-05,1,1,1.0,3.737532010034612e+16,0.0,0.0,0.0,0.0,3.737532010034612e+16,3.737532010034612e+16,0,3.7375320100346123e+22,3.7375320100346123e+22,0.0,0.0
3.7145949074074074,2,2,1.0,2.123490954986433e+18,0.0,0.0,0.0,0.0,1.0617454774932165e+18,2.123490954986433e+18,0,1.0424890755861297e+24,1.5829900152862814e+24,0.0,0.0
1.1574074074074073e-05,1,1,1.0,1105875.5718750977,0.0,0.0,0.0,0.0,1105875.5718750977,1105875.5718750977,0,1105875571875.0977,1105875571875.0977,0.0,0.0
82.66002314814814,41,11,3.727272727272727,2.085940883981687e+21,9.622995982105101e+20,583822851753.2286,2.4488773802354834e+21,0.0,1.3407604543930496e+20,-3.6293649625379635e+20,0,-5.004950784846252e+26,2.0770872972343975e+25,6.06695516488736e-10,0.4613263998036477
0.0007986111111111112,2,1,2.0,3141551.3028579415,0.0,0.0,0.0,0.0,1570775.6514289707,3141551.3028579415,0,785583350057.8004,1963567326457.8708,0.0,0.0
1.1574074074074073e-05,1,1,1.0,1159747.3478486582,0.0,0.0,0.0,0.0,1159747.3478486582,1159747.3478486582,0,1159747347848.6582,1159747347848.6582,0.0,0.0
18.02462962962963,5,2,2.5,3.5475873750512685e+17,2722530.9172016466,2722530.9172016466,5126801.487401541,0.0,7.095174750313975e+16,3.5475873750000006e+17,0,130304759905.87201,2.8380699000207686e+23,0.9999999999996327,7.674316738040319e-12
101.88614583333333,253,60,4.216666666666667,1.7170246815323564e+23,3.157905264151868e+22,1.3121661889422498e+22,1.3314047129011627e+23,0.0,1.3815954702541227e+21,3.856199686311938e+22,0,-0.24192648272506762,4.3109798312252995e+24,0.41551790797456484,0.1839172900725923
1.1574074074074073e-05,1,1,1.0,1.0583110892772929e+18,0.0,0.0,0.0,0.0,1.0583110892772929e+18,1.0583110892772929e+18,0,1.058311089277293e+24,1.058311089277293e+24,0.0,0.0
128.74546296296296,29,16,1.8125,7.541229326265332e+21,4507462083.128548,1386103831.6551259,1506869482.2364216,0.0,2.6004239056112868e+20,7.541229326263825e+21,0,2388465524315.9536,3.3052921321622475e+26,0.3075131428932744,5.977091914483382e-13
80.33594907407408,85,14,6.071428571428571,4.557611237307445e+22,43067646503.0053,43774100999.6205,3.3021323203665113e+22,0.0,9.246757126685461e+20,1.2554789169409336e+22,0,-38543606102627.21,1.5767050828971643e+26,1.0164033689782863,9.449609512646564e-13
0.0015393518518518519,4,1,4.0,8.185806955103062e+21,2.49553326724266e+21,2.49553326724266e+21,8.185806955103062e+21,0.0,5.340670111172861e+21,0.0,0,0.0,4.092903477551531e+27,1.0,0.30486099671418904
71.94775462962963,6,4,1.5,15030517.322502183,0.0,0.0,8.534885004096754e+19,0.0,1.4224808340163764e+19,-8.534885004095252e+19,0,-8.534885004095252e+25,-5.689923335993284e+25,0.0,0.0
1.1574074074074073e-05,1,1,1.0,12361.424916557984,0.0,0.0,0.0,0.0,12361.424916557984,12361.424916557984,0,12361424916.557985,12361424916.557985,0.0,0.0
105.19600694444445,108,34,3.176470588235294,7.10387037733891e+21,1.4477163586772268e+20,2528028174.9432893,1.9388854091783476e+21,0.0,8.506969835543988e+19,5.164984968160562e+21,0,-223816378772831.03,1.3694752965989944e+24,1.7462178691226087e-11,0.020379262032924894
0.0028587962962962963,2,1,2.0,0.0,0.0,0.0,44888713840.39049,0.0,22444356920.195244,-44888713840.39049,0,-4.488871384039049e+16,-2.385178004797304e+16,0.0,0.0
40.67475694444445,58,25,2.32,1.6297731895335114e+22,4.916033571209256e+21,0.0,0.0,0.0,3.6575457700938573e+20,1.6297731895335114e+22,0,-0.09367968109784947,2.4417272537894417e+25,0.0,0.3016391239456067
